Client,Timeframe,Unique Users,Total Logins,Cumulative Active Users,Login Ratio,Post Count,Comments,Likes,Boosts,Views,Reuses,Highlights,Post Count Ratio,Boosts Ratio,Reuses Ratio,Highlights Ratio,Views Ratio,Comments Ratio,Likes Ratio,Connection %,Connection % (Cumulative Variant),Creation %,Selection %,Reuse %
Mondelez,2023-11-01,22,33,1197,1.5,0,0,0,0,85,0,0,0.0,0.0,0.0,0.0,3.8636363636363638,0.0,0.0,0.01134020618556701,0.018379281537176273,0.0,0.0,0.0
Mondelez,2023-12-01,27,67,1205,2.48,0,0,0,0,174,0,0,0.0,0.0,0.0,0.0,6.444444444444445,0.0,0.0,0.013917525773195877,0.022406639004149378,0.0,0.0,0.0
Mondelez,2024-01-01,215,424,1311,1.97,1,0,0,0,713,0,0,0.004651162790697674,0.0,0.0,0.0,3.316279069767442,0.0,0.0,0.11082474226804123,0.16399694889397406,0.004651162790697674,0.0,0.0
Mondelez,2024-02-01,595,1732,1706,2.91,161,11,288,0,4097,0,0,0.27058823529411763,0.0,0.0,0.0,6.885714285714286,0.018487394957983194,0.48403361344537815,0.30670103092783507,0.34876905041031653,0.27058823529411763,0.0,0.0
Mondelez,2024-03-01,449,1189,1924,2.65,46,15,225,0,3423,0,0,0.10244988864142539,0.0,0.0,0.0,7.6236080178173715,0.0334075723830735,0.5011135857461024,0.23144329896907218,0.23336798336798337,0.10244988864142539,0.0,0.0
Nestle,2022-04-01,1,2,1,2.0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0005330490405117271,1.0,0.0,0.0,0.0
Nestle,2022-05-01,2,3,2,1.5,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0010660980810234541,1.0,0.0,0.0,0.0
Nestle,2022-08-01,2,4,4,2.0,0,0,0,0,6,0,0,0.0,0.0,0.0,0.0,3.0,0.0,0.0,0.0010660980810234541,0.5,0.0,0.0,0.0
Nestle,2022-09-01,7,44,9,6.29,30,0,4,0,486,0,0,4.285714285714286,0.0,0.0,0.0,69.42857142857143,0.0,0.5714285714285714,0.0037313432835820895,0.7777777777777778,4.285714285714286,0.0,0.0
Nestle,2022-10-01,22,86,27,3.91,22,0,10,0,244,0,0,1.0,0.0,0.0,0.0,11.090909090909092,0.0,0.45454545454545453,0.011727078891257996,0.8148148148148148,1.0,0.0,0.0
Nestle,2022-11-01,209,380,225,1.82,43,12,261,0,796,3,0,0.20574162679425836,0.0,0.014354066985645933,0.0,3.8086124401913874,0.05741626794258373,1.2488038277511961,0.11140724946695096,0.9288888888888889,0.20574162679425836,0.0,0.06976744186046512
Nestle,2022-12-01,88,146,288,1.66,1,3,16,0,251,0,0,0.011363636363636364,0.0,0.0,0.0,2.852272727272727,0.03409090909090909,0.18181818181818182,0.046908315565031986,0.3055555555555556,0.011363636363636364,0.0,0.0
Nestle,2023-01-01,123,271,368,2.2,6,9,68,0,411,2,0,0.04878048780487805,0.0,0.016260162601626018,0.0,3.341463414634146,0.07317073170731707,0.5528455284552846,0.06556503198294243,0.3342391304347826,0.04878048780487805,0.0,0.3333333333333333
Nestle,2023-02-01,236,392,520,1.66,10,2,47,1,578,0,0,0.0423728813559322,0.00423728813559322,0.0,0.0,2.4491525423728815,0.00847457627118644,0.19915254237288135,0.1257995735607676,0.45384615384615384,0.0423728813559322,0.1,0.0
Nestle,2023-03-01,204,439,619,2.15,17,2,105,2,754,4,0,0.08333333333333333,0.00980392156862745,0.0196078431372549,0.0,3.696078431372549,0.00980392156862745,0.5147058823529411,0.10874200426439233,0.3295638126009693,0.08333333333333333,0.11764705882352941,0.23529411764705882
Nestle,2023-04-01,213,395,724,1.85,3,2,59,0,522,1,0,0.014084507042253521,0.0,0.004694835680751174,0.0,2.4507042253521125,0.009389671361502348,0.27699530516431925,0.11353944562899787,0.2941988950276243,0.014084507042253521,0.0,0.3333333333333333
Nestle,2023-05-01,289,533,868,1.84,10,25,116,5,891,2,0,0.03460207612456748,0.01730103806228374,0.006920415224913495,0.0,3.083044982698962,0.08650519031141868,0.4013840830449827,0.15405117270788912,0.33294930875576034,0.03460207612456748,0.5,0.2
Nestle,2023-06-01,269,471,967,1.75,2,6,35,0,762,0,0,0.007434944237918215,0.0,0.0,0.0,2.83271375464684,0.022304832713754646,0.13011152416356878,0.1433901918976546,0.2781799379524302,0.007434944237918215,0.0,0.0
Nestle,2023-07-01,171,319,1039,1.87,19,5,61,0,652,2,0,0.1111111111111111,0.0,0.011695906432748537,0.0,3.8128654970760234,0.029239766081871343,0.3567251461988304,0.09115138592750532,0.1645813282001925,0.1111111111111111,0.0,0.10526315789473684
Nestle,2023-08-01,186,301,1133,1.62,2,1,41,0,469,0,0,0.010752688172043012,0.0,0.0,0.0,2.521505376344086,0.005376344086021506,0.22043010752688172,0.09914712153518124,0.1641659311562224,0.010752688172043012,0.0,0.0
Nestle,2023-09-01,141,239,1191,1.7,1,1,16,0,358,0,0,0.0070921985815602835,0.0,0.0,0.0,2.5390070921985815,0.0070921985815602835,0.11347517730496454,0.07515991471215352,0.11838790931989925,0.0070921985815602835,0.0,0.0
Nestle,2023-10-01,239,415,1279,1.74,11,15,135,1,744,0,0,0.04602510460251046,0.0041841004184100415,0.0,0.0,3.1129707112970713,0.06276150627615062,0.5648535564853556,0.12739872068230276,0.18686473807662235,0.04602510460251046,0.09090909090909091,0.0
Nestle,2023-11-01,256,503,1379,1.96,10,2,58,1,776,0,0,0.0390625,0.00390625,0.0,0.0,3.03125,0.0078125,0.2265625,0.13646055437100213,0.18564176939811458,0.0390625,0.1,0.0
Nestle,2023-12-01,121,185,1414,1.53,0,1,17,0,216,0,0,0.0,0.0,0.0,0.0,1.7851239669421488,0.008264462809917356,0.14049586776859505,0.06449893390191898,0.08557284299858557,0.0,0.0,0.0
Nestle,2024-01-01,426,806,1576,1.89,14,59,214,2,1200,3,0,0.03286384976525822,0.004694835680751174,0.007042253521126761,0.0,2.816901408450704,0.13849765258215962,0.5023474178403756,0.22707889125799574,0.2703045685279188,0.03286384976525822,0.14285714285714285,0.21428571428571427
Nestle,2024-02-01,435,964,1732,2.22,5,41,138,0,1107,1,0,0.011494252873563218,0.0,0.0022988505747126436,0.0,2.5448275862068965,0.09425287356321839,0.31724137931034485,0.23187633262260127,0.25115473441108543,0.011494252873563218,0.0,0.2
Nestle,2024-03-01,320,591,1860,1.85,8,19,166,0,737,0,0,0.025,0.0,0.0,0.0,2.303125,0.059375,0.51875,0.17057569296375266,0.17204301075268819,0.025,0.0,0.0
Nestle Confectionary,2023-12-01,6,29,6,4.83,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.10909090909090909,1.0,0.0,0.0,0.0
Nestle Confectionary,2024-01-01,4,36,7,9.0,0,0,0,0,21,0,0,0.0,0.0,0.0,0.0,5.25,0.0,0.0,0.07272727272727272,0.5714285714285714,0.0,0.0,0.0
Nestle Confectionary,2024-02-01,15,60,20,4.0,2,0,1,0,31,0,0,0.13333333333333333,0.0,0.0,0.0,2.066666666666667,0.0,0.06666666666666667,0.2727272727272727,0.75,0.13333333333333333,0.0,0.0
Nestle Confectionary,2024-03-01,38,106,53,2.79,6,0,1,0,77,0,0,0.15789473684210525,0.0,0.0,0.0,2.026315789473684,0.0,0.02631578947368421,0.6909090909090909,0.7169811320754716,0.15789473684210525,0.0,0.0
Organon,2023-06-01,4,16,4,4.0,0,0,0,0,3,0,0,0.0,0.0,0.0,0.0,0.75,0.0,0.0,0.006633499170812604,1.0,0.0,0.0,0.0
Organon,2023-07-01,25,64,25,2.56,0,0,1,0,20,0,0,0.0,0.0,0.0,0.0,0.8,0.0,0.04,0.04145936981757877,1.0,0.0,0.0,0.0
Organon,2023-08-01,215,393,224,1.83,6,0,4,0,217,0,0,0.027906976744186046,0.0,0.0,0.0,1.0093023255813953,0.0,0.018604651162790697,0.35655058043117743,0.9598214285714286,0.027906976744186046,0.0,0.0
Organon,2023-09-01,297,796,422,2.68,93,9,173,0,1673,0,0,0.31313131313131315,0.0,0.0,0.0,5.632996632996633,0.030303030303030304,0.5824915824915825,0.4925373134328358,0.7037914691943128,0.31313131313131315,0.0,0.0
Organon,2023-10-01,210,466,513,2.22,2,21,320,0,1355,0,0,0.009523809523809525,0.0,0.0,0.0,6.4523809523809526,0.1,1.5238095238095237,0.3482587064676617,0.4093567251461988,0.009523809523809525,0.0,0.0
Organon,2023-11-01,111,336,533,3.03,0,2,19,0,1045,0,0,0.0,0.0,0.0,0.0,9.414414414414415,0.018018018018018018,0.17117117117117117,0.18407960199004975,0.20825515947467166,0.0,0.0,0.0
Organon,2023-12-01,77,117,546,1.52,0,17,3,0,316,0,0,0.0,0.0,0.0,0.0,4.103896103896104,0.22077922077922077,0.03896103896103896,0.12769485903814262,0.14102564102564102,0.0,0.0,0.0
Organon,2024-01-01,131,170,598,1.3,0,2,26,0,60,0,0,0.0,0.0,0.0,0.0,0.4580152671755725,0.015267175572519083,0.1984732824427481,0.21724709784411278,0.21906354515050167,0.0,0.0,0.0
Organon,2024-02-01,17,50,600,2.94,0,0,0,0,33,0,0,0.0,0.0,0.0,0.0,1.9411764705882353,0.0,0.0,0.028192371475953566,0.028333333333333332,0.0,0.0,0.0
Organon,2024-03-01,15,34,602,2.27,0,0,0,0,22,0,0,0.0,0.0,0.0,0.0,1.4666666666666666,0.0,0.0,0.024875621890547265,0.024916943521594685,0.0,0.0,0.0
PUIG,2022-11-01,5,5,5,1.0,0,0,1,0,11,0,0,0.0,0.0,0.0,0.0,2.2,0.0,0.2,0.00980392156862745,1.0,0.0,0.0,0.0
PUIG,2022-12-01,3,7,7,2.33,0,0,0,0,3,0,0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0058823529411764705,0.42857142857142855,0.0,0.0,0.0
PUIG,2023-01-01,63,75,68,1.19,0,0,13,0,64,0,0,0.0,0.0,0.0,0.0,1.0158730158730158,0.0,0.20634920634920634,0.12352941176470589,0.9264705882352942,0.0,0.0,0.0
PUIG,2023-02-01,111,211,152,1.9,5,7,88,2,276,0,0,0.04504504504504504,0.018018018018018018,0.0,0.0,2.4864864864864864,0.06306306306306306,0.7927927927927928,0.21764705882352942,0.7302631578947368,0.04504504504504504,0.4,0.0
PUIG,2023-03-01,199,726,281,3.65,111,912,2526,8,2954,0,0,0.5577889447236181,0.04020100502512563,0.0,0.0,14.844221105527637,4.582914572864322,12.693467336683417,0.39019607843137255,0.708185053380783,0.5577889447236181,0.07207207207207207,0.0
PUIG,2023-04-01,193,542,372,2.81,142,30,114,1,1768,0,0,0.7357512953367875,0.0051813471502590676,0.0,0.0,9.160621761658032,0.15544041450777202,0.5906735751295337,0.3784313725490196,0.5188172043010753,0.7357512953367875,0.007042253521126761,0.0
PUIG,2023-05-01,128,342,413,2.67,28,33,238,0,1161,0,0,0.21875,0.0,0.0,0.0,9.0703125,0.2578125,1.859375,0.25098039215686274,0.3099273607748184,0.21875,0.0,0.0
PUIG,2023-06-01,150,390,445,2.6,19,57,324,8,1358,12,0,0.12666666666666668,0.05333333333333334,0.08,0.0,9.053333333333333,0.38,2.16,0.29411764705882354,0.33707865168539325,0.12666666666666668,0.42105263157894735,0.631578947368421
PUIG,2023-07-01,71,162,456,2.28,5,2,12,0,281,0,0,0.07042253521126761,0.0,0.0,0.0,3.9577464788732395,0.028169014084507043,0.16901408450704225,0.1392156862745098,0.15570175438596492,0.07042253521126761,0.0,0.0
PUIG,2023-08-01,54,92,459,1.7,6,2,25,1,160,0,0,0.1111111111111111,0.018518518518518517,0.0,0.0,2.962962962962963,0.037037037037037035,0.46296296296296297,0.10588235294117647,0.11764705882352941,0.1111111111111111,0.16666666666666666,0.0
PUIG,2023-09-01,57,164,464,2.88,12,137,962,2,405,0,0,0.21052631578947367,0.03508771929824561,0.0,0.0,7.105263157894737,2.4035087719298245,16.87719298245614,0.11176470588235295,0.12284482758620689,0.21052631578947367,0.16666666666666666,0.0
PUIG,2023-10-01,41,139,468,3.39,1,3,51,1,265,0,0,0.024390243902439025,0.024390243902439025,0.0,0.0,6.463414634146342,0.07317073170731707,1.2439024390243902,0.0803921568627451,0.0876068376068376,0.024390243902439025,1.0,0.0
PUIG,2023-11-01,51,131,475,2.57,7,14,198,1,203,1,0,0.13725490196078433,0.0196078431372549,0.0196078431372549,0.0,3.980392156862745,0.27450980392156865,3.8823529411764706,0.1,0.10736842105263159,0.13725490196078433,0.14285714285714285,0.14285714285714285
PUIG,2023-12-01,66,199,482,3.02,16,28,102,5,398,0,0,0.24242424242424243,0.07575757575757576,0.0,0.0,6.03030303030303,0.42424242424242425,1.5454545454545454,0.12941176470588237,0.13692946058091288,0.24242424242424243,0.3125,0.0
PUIG,2024-01-01,77,174,491,2.26,3,13,92,4,276,1,0,0.03896103896103896,0.05194805194805195,0.012987012987012988,0.0,3.5844155844155843,0.16883116883116883,1.1948051948051948,0.15098039215686274,0.15682281059063136,0.03896103896103896,1.3333333333333333,0.3333333333333333
PUIG,2024-02-01,47,114,496,2.43,2,6,17,0,248,0,0,0.0425531914893617,0.0,0.0,0.0,5.276595744680851,0.1276595744680851,0.3617021276595745,0.09215686274509804,0.09475806451612903,0.0425531914893617,0.0,0.0
PUIG,2024-03-01,77,242,509,3.14,13,16,126,4,399,2,0,0.16883116883116883,0.05194805194805195,0.025974025974025976,0.0,5.181818181818182,0.2077922077922078,1.6363636363636365,0.15098039215686274,0.1512770137524558,0.16883116883116883,0.3076923076923077,0.15384615384615385
Reckitt,2023-03-01,1,8,1,8.0,1,0,0,0,3,0,0,1.0,0.0,0.0,0.0,3.0,0.0,0.0,0.017241379310344827,1.0,1.0,0.0,0.0
Reckitt,2023-04-01,10,23,10,2.3,7,0,0,0,22,0,0,0.7,0.0,0.0,0.0,2.2,0.0,0.0,0.1724137931034483,1.0,0.7,0.0,0.0
Reckitt,2023-05-01,8,28,13,3.5,1,1,1,0,46,0,0,0.125,0.0,0.0,0.0,5.75,0.125,0.125,0.13793103448275862,0.6153846153846154,0.125,0.0,0.0
Reckitt,2023-06-01,25,206,29,8.24,55,16,67,2,520,1,9,2.2,0.08,0.04,0.36,20.8,0.64,2.68,0.43103448275862066,0.8620689655172413,2.2,0.2,0.01818181818181818
Reckitt,2023-07-01,16,95,35,5.94,23,6,19,0,183,0,0,1.4375,0.0,0.0,0.0,11.4375,0.375,1.1875,0.27586206896551724,0.45714285714285713,1.4375,0.0,0.0
Reckitt,2023-08-01,25,83,47,3.32,1,0,7,0,159,0,0,0.04,0.0,0.0,0.0,6.36,0.0,0.28,0.43103448275862066,0.5319148936170213,0.04,0.0,0.0
Reckitt,2023-09-01,13,59,49,4.54,4,0,0,0,114,0,0,0.3076923076923077,0.0,0.0,0.0,8.76923076923077,0.0,0.0,0.22413793103448276,0.2653061224489796,0.3076923076923077,0.0,0.0
Reckitt,2023-10-01,14,63,50,4.5,0,1,1,0,63,0,0,0.0,0.0,0.0,0.0,4.5,0.07142857142857142,0.07142857142857142,0.2413793103448276,0.28,0.0,0.0,0.0
Reckitt,2023-11-01,20,97,51,4.85,4,2,2,1,82,0,0,0.2,0.05,0.0,0.0,4.1,0.1,0.1,0.3448275862068966,0.39215686274509803,0.2,0.25,0.0
Reckitt,2023-12-01,19,137,52,7.21,14,10,14,0,160,1,0,0.7368421052631579,0.0,0.05263157894736842,0.0,8.421052631578947,0.5263157894736842,0.7368421052631579,0.3275862068965517,0.36538461538461536,0.7368421052631579,0.0,0.07142857142857142
Reckitt,2024-01-01,12,62,55,5.17,0,0,0,0,161,0,0,0.0,0.0,0.0,0.0,13.416666666666666,0.0,0.0,0.20689655172413793,0.21818181818181817,0.0,0.0,0.0
Reckitt,2024-02-01,7,48,57,6.86,0,0,0,0,25,0,0,0.0,0.0,0.0,0.0,3.5714285714285716,0.0,0.0,0.1206896551724138,0.12280701754385964,0.0,0.0,0.0
Reckitt,2024-03-01,5,47,57,9.4,0,0,1,0,41,0,0,0.0,0.0,0.0,0.0,8.2,0.0,0.2,0.08620689655172414,0.08771929824561403,0.0,0.0,0.0
Rexel,2023-10-01,1,5,1,5.0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.011904761904761904,1.0,0.0,0.0,0.0
Rexel,2023-11-01,1,16,1,16.0,6,0,0,0,43,0,0,6.0,0.0,0.0,0.0,43.0,0.0,0.0,0.011904761904761904,1.0,6.0,0.0,0.0
Rexel,2023-12-01,1,4,1,4.0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.011904761904761904,1.0,0.0,0.0,0.0
Rexel,2024-01-01,52,115,52,2.21,1,0,4,1,115,0,0,0.019230769230769232,0.019230769230769232,0.0,0.0,2.2115384615384617,0.0,0.07692307692307693,0.6190476190476191,1.0,0.019230769230769232,1.0,0.0
Rexel,2024-02-01,61,304,80,4.98,15,22,105,3,466,0,0,0.2459016393442623,0.04918032786885246,0.0,0.0,7.639344262295082,0.36065573770491804,1.721311475409836,0.7261904761904762,0.7625,0.2459016393442623,0.2,0.0
Rexel,2024-03-01,33,154,83,4.67,3,8,40,2,202,0,0,0.09090909090909091,0.06060606060606061,0.0,0.0,6.121212121212121,0.24242424242424243,1.2121212121212122,0.39285714285714285,0.39759036144578314,0.09090909090909091,0.6666666666666666,0.0
Sandoz,2023-10-01,3,6,3,2.0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.029411764705882353,1.0,0.0,0.0,0.0
Sandoz,2023-11-01,2,7,3,3.5,1,0,0,0,19,0,0,0.5,0.0,0.0,0.0,9.5,0.0,0.0,0.0196078431372549,0.6666666666666666,0.5,0.0,0.0
Sandoz,2023-12-01,2,6,3,3.0,0,0,0,0,2,0,0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0196078431372549,0.6666666666666666,0.0,0.0,0.0
Sandoz,2024-01-01,2,11,3,5.5,0,0,0,0,5,0,0,0.0,0.0,0.0,0.0,2.5,0.0,0.0,0.0196078431372549,0.6666666666666666,0.0,0.0,0.0
Sandoz,2024-02-01,84,155,85,1.85,1,0,7,0,179,0,0,0.011904761904761904,0.0,0.0,0.0,2.130952380952381,0.0,0.08333333333333333,0.8235294117647058,0.9882352941176471,0.011904761904761904,0.0,0.0
Sandoz,2024-03-01,47,112,100,2.38,2,0,11,0,134,0,0,0.0425531914893617,0.0,0.0,0.0,2.851063829787234,0.0,0.23404255319148937,0.46078431372549017,0.47,0.0425531914893617,0.0,0.0
Suntory Beam,2022-07-01,21,90,21,4.29,6,4,16,1,152,0,0,0.2857142857142857,0.047619047619047616,0.0,0.0,7.238095238095238,0.19047619047619047,0.7619047619047619,0.01958955223880597,1.0,0.2857142857142857,0.16666666666666666,0.0
Suntory Beam,2022-08-01,43,163,50,3.79,25,4,28,0,368,0,0,0.5813953488372093,0.0,0.0,0.0,8.55813953488372,0.09302325581395349,0.6511627906976745,0.04011194029850746,0.86,0.5813953488372093,0.0,0.0
Suntory Beam,2022-09-01,159,378,187,2.38,19,33,121,2,659,0,0,0.11949685534591195,0.012578616352201259,0.0,0.0,4.144654088050315,0.20754716981132076,0.7610062893081762,0.14832089552238806,0.8502673796791443,0.11949685534591195,0.10526315789473684,0.0
Suntory Beam,2022-10-01,215,530,330,2.47,15,122,358,11,1163,3,0,0.06976744186046512,0.05116279069767442,0.013953488372093023,0.0,5.409302325581395,0.5674418604651162,1.6651162790697673,0.20055970149253732,0.6515151515151515,0.06976744186046512,0.7333333333333333,0.2
Suntory Beam,2022-11-01,224,805,436,3.59,37,313,1045,12,2332,26,7,0.16517857142857142,0.05357142857142857,0.11607142857142858,0.03125,10.410714285714286,1.3973214285714286,4.665178571428571,0.208955223880597,0.5137614678899083,0.16517857142857142,0.5135135135135135,0.7027027027027027
Suntory Beam,2022-12-01,124,412,466,3.32,32,149,394,1,1275,44,0,0.25806451612903225,0.008064516129032258,0.3548387096774194,0.0,10.28225806451613,1.2016129032258065,3.1774193548387095,0.11567164179104478,0.26609442060085836,0.25806451612903225,0.03125,1.375
Suntory Beam,2023-01-01,164,297,546,1.81,8,35,102,0,565,0,0,0.04878048780487805,0.0,0.0,0.0,3.4451219512195124,0.21341463414634146,0.6219512195121951,0.15298507462686567,0.30036630036630035,0.04878048780487805,0.0,0.0
Suntory Beam,2023-02-01,110,213,579,1.94,11,3,39,0,416,1,0,0.1,0.0,0.00909090909090909,0.0,3.7818181818181817,0.02727272727272727,0.35454545454545455,0.10261194029850747,0.18998272884283246,0.1,0.0,0.09090909090909091
Suntory Beam,2023-03-01,209,534,640,2.56,82,70,321,11,1278,1,0,0.3923444976076555,0.05263157894736842,0.004784688995215311,0.0,6.114832535885167,0.3349282296650718,1.5358851674641147,0.19496268656716417,0.3265625,0.3923444976076555,0.13414634146341464,0.012195121951219513
Suntory Beam,2023-04-01,104,238,674,2.29,8,27,93,1,421,1,0,0.07692307692307693,0.009615384615384616,0.009615384615384616,0.0,4.048076923076923,0.25961538461538464,0.8942307692307693,0.09701492537313433,0.1543026706231454,0.07692307692307693,0.125,0.125
Suntory Beam,2023-05-01,143,384,711,2.69,14,67,218,0,896,0,0,0.0979020979020979,0.0,0.0,0.0,6.265734265734266,0.46853146853146854,1.5244755244755244,0.1333955223880597,0.2011251758087201,0.0979020979020979,0.0,0.0
Suntory Beam,2023-06-01,186,500,761,2.69,20,161,372,0,989,0,0,0.10752688172043011,0.0,0.0,0.0,5.317204301075269,0.8655913978494624,2.0,0.17350746268656717,0.24441524310118265,0.10752688172043011,0.0,0.0
Suntory Beam,2023-07-01,130,281,801,2.16,6,28,68,25,481,1,0,0.046153846153846156,0.19230769230769232,0.007692307692307693,0.0,3.7,0.2153846153846154,0.5230769230769231,0.12126865671641791,0.16229712858926343,0.046153846153846156,4.166666666666667,0.16666666666666666
Suntory Beam,2023-08-01,92,165,826,1.79,7,2,29,0,282,1,0,0.07608695652173914,0.0,0.010869565217391304,0.0,3.0652173913043477,0.021739130434782608,0.31521739130434784,0.08582089552238806,0.11138014527845036,0.07608695652173914,0.0,0.14285714285714285
Suntory Beam,2023-09-01,71,128,852,1.8,4,1,30,0,205,0,0,0.056338028169014086,0.0,0.0,0.0,2.887323943661972,0.014084507042253521,0.4225352112676056,0.06623134328358209,0.08333333333333333,0.056338028169014086,0.0,0.0
Suntory Beam,2023-10-01,166,340,923,2.05,23,27,175,1,731,1,0,0.13855421686746988,0.006024096385542169,0.006024096385542169,0.0,4.403614457831325,0.16265060240963855,1.0542168674698795,0.15485074626865672,0.17984832069339113,0.13855421686746988,0.043478260869565216,0.043478260869565216
Suntory Beam,2023-11-01,75,165,939,2.2,3,11,49,0,318,1,0,0.04,0.0,0.013333333333333334,0.0,4.24,0.14666666666666667,0.6533333333333333,0.06996268656716417,0.07987220447284345,0.04,0.0,0.3333333333333333
Suntory Beam,2023-12-01,51,88,952,1.73,7,1,19,0,166,0,0,0.13725490196078433,0.0,0.0,0.0,3.2549019607843137,0.0196078431372549,0.37254901960784315,0.04757462686567164,0.05357142857142857,0.13725490196078433,0.0,0.0
Suntory Beam,2024-01-01,123,181,994,1.47,6,1,30,0,346,0,0,0.04878048780487805,0.0,0.0,0.0,2.813008130081301,0.008130081300813009,0.24390243902439024,0.11473880597014925,0.12374245472837023,0.04878048780487805,0.0,0.0
Suntory Beam,2024-02-01,87,120,1028,1.38,5,3,17,0,184,0,3,0.05747126436781609,0.0,0.0,0.034482758620689655,2.1149425287356323,0.034482758620689655,0.19540229885057472,0.08115671641791045,0.08463035019455253,0.05747126436781609,0.6,0.0
Suntory Beam,2024-03-01,82,132,1063,1.61,5,1,7,0,192,0,0,0.06097560975609756,0.0,0.0,0.0,2.341463414634146,0.012195121951219513,0.08536585365853659,0.07649253731343283,0.07714016933207903,0.06097560975609756,0.0,0.0
Suntory Caribbean,2021-06-01,2,4,2,2.0,0,0,0,0,1,0,0,0.0,0.0,0.0,0.0,0.5,0.0,0.0,0.012121212121212121,1.0,0.0,0.0,0.0
Suntory Caribbean,2021-07-01,1,1,2,1.0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.006060606060606061,0.5,0.0,0.0,0.0
Suntory Caribbean,2021-09-01,1,3,2,3.0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.006060606060606061,0.5,0.0,0.0,0.0
Suntory Caribbean,2021-11-01,3,11,4,3.67,0,0,0,0,6,0,0,0.0,0.0,0.0,0.0,2.0,0.0,0.0,0.01818181818181818,0.75,0.0,0.0,0.0
Suntory Caribbean,2021-12-01,2,11,4,5.5,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.012121212121212121,0.5,0.0,0.0,0.0
Suntory Caribbean,2022-01-01,12,164,14,13.67,23,1,19,0,314,0,0,1.9166666666666667,0.0,0.0,0.0,26.166666666666668,0.08333333333333333,1.5833333333333333,0.07272727272727272,0.8571428571428571,1.9166666666666667,0.0,0.0
Suntory Caribbean,2022-02-01,30,889,30,29.63,2717,8,1754,11,5784,0,0,90.56666666666666,0.36666666666666664,0.0,0.0,192.8,0.26666666666666666,58.46666666666667,0.18181818181818182,1.0,90.56666666666666,0.004048582995951417,0.0
Suntory Caribbean,2022-03-01,24,696,31,29.0,4009,13,734,5,7294,0,0,167.04166666666666,0.20833333333333334,0.0,0.0,303.9166666666667,0.5416666666666666,30.583333333333332,0.14545454545454545,0.7741935483870968,167.04166666666666,0.001247193813918683,0.0
Suntory Caribbean,2022-04-01,24,398,33,16.58,3200,11,132,1,4010,0,0,133.33333333333334,0.041666666666666664,0.0,0.0,167.08333333333334,0.4583333333333333,5.5,0.14545454545454545,0.7272727272727273,133.33333333333334,0.0003125,0.0
Suntory Caribbean,2022-05-01,30,663,37,22.1,2651,10,230,0,4175,0,0,88.36666666666666,0.0,0.0,0.0,139.16666666666666,0.3333333333333333,7.666666666666667,0.18181818181818182,0.8108108108108109,88.36666666666666,0.0,0.0
Suntory Caribbean,2022-06-01,26,407,39,15.65,2577,1,18,0,3128,0,0,99.11538461538461,0.0,0.0,0.0,120.3076923076923,0.038461538461538464,0.6923076923076923,0.15757575757575756,0.6666666666666666,99.11538461538461,0.0,0.0
Suntory Caribbean,2022-07-01,25,226,39,9.04,2050,1,3,0,1760,0,0,82.0,0.0,0.0,0.0,70.4,0.04,0.12,0.15151515151515152,0.6410256410256411,82.0,0.0,0.0
Suntory Caribbean,2022-08-01,47,799,60,17.0,2403,3,187,0,2006,0,0,51.12765957446808,0.0,0.0,0.0,42.680851063829785,0.06382978723404255,3.978723404255319,0.28484848484848485,0.7833333333333333,51.12765957446808,0.0,0.0
Suntory Caribbean,2022-09-01,53,1300,70,24.53,2549,20,1346,12,2843,0,19,48.094339622641506,0.22641509433962265,0.0,0.3584905660377358,53.64150943396226,0.37735849056603776,25.39622641509434,0.3212121212121212,0.7571428571428571,48.094339622641506,0.012161632012553943,0.0
Suntory Caribbean,2022-10-01,37,905,71,24.46,4270,11,824,1,1859,0,0,115.4054054054054,0.02702702702702703,0.0,0.0,50.24324324324324,0.2972972972972973,22.27027027027027,0.22424242424242424,0.5211267605633803,115.4054054054054,0.000234192037470726,0.0
Suntory Caribbean,2022-11-01,38,777,76,20.45,4255,2,492,6,1752,0,2,111.97368421052632,0.15789473684210525,0.0,0.05263157894736842,46.10526315789474,0.05263157894736842,12.947368421052632,0.23030303030303031,0.5,111.97368421052632,0.0018801410105757932,0.0
Suntory Caribbean,2022-12-01,33,465,78,14.09,3108,112,712,3,2100,0,0,94.18181818181819,0.09090909090909091,0.0,0.0,63.63636363636363,3.393939393939394,21.575757575757574,0.2,0.4230769230769231,94.18181818181819,0.0009652509652509653,0.0
